id,intercalibration_id,ic_analysis_id
1654,27039,5247
1655,27039,5263
1656,27039,5282
1657,27040,4578
1658,27040,4582
1659,27040,4583
1660,27040,4584
1661,27040,4585
1662,27040,4610
1663,27040,4626
1664,27040,4640
1665,27040,4656
1666,27040,4660
1667,27040,4662
1668,27040,5186
1669,27040,5203
1670,27040,5213
1671,27040,5231
1672,27040,5247
1673,27040,5263
1674,27040,5282
1675,27041,4578
1676,27041,4582
1677,27041,4583
1678,27041,4584
1679,27041,4585
1680,27041,4610
1681,27041,4626
1682,27041,4640
1683,27041,4656
1684,27041,4660
1685,27041,4662
1686,27041,5186
1687,27041,5203
1688,27041,5213
1689,27041,5231
1690,27041,5247
1691,27041,5263
1692,27041,5282
1693,27042,4578
1694,27042,4582
1695,27042,4583
1696,27042,4584
1697,27042,4585
1698,27042,4610
1699,27042,4626
1700,27042,4640
1701,27042,4656
1702,27042,4660
1703,27042,4662
1704,27042,5186
1705,27042,5203
1706,27042,5213
1707,27042,5231
1708,27042,5247
1709,27042,5263
1710,27042,5282
1711,27043,4418
1712,27043,4470
1713,27043,4487
1714,27043,4492
1715,27043,4493
1716,27043,4519
1717,27044,4418
1718,27044,4470
1719,27044,4487
1720,27044,4492
1721,27044,4493
1722,27044,4519
1723,27045,4418
1724,27045,4470
1725,27045,4487
1726,27045,4492
1727,27045,4493
1728,27045,4519
1729,27046,4418
1730,27046,4470
1731,27046,4487
1732,27046,4492
1733,27046,4493
1734,27046,4519
1735,27047,4418
1736,27047,4470
1737,27047,4487
1738,27047,4492
1739,27047,4493
1740,27047,4519
1741,27048,4418
1742,27048,4470
1743,27048,4487
1744,27048,4492
1745,27048,4493
1746,27048,4519
1747,27049,4418
1748,27049,4470
1749,27049,4487
1750,27049,4492
1751,27049,4493
1752,27049,4519
1753,27050,4418
1754,27050,4470
1755,27050,4487
1756,27050,4492
1757,27050,4493
1758,27050,4519
1759,27051,4418
1760,27051,4470
1761,27051,4487
1762,27051,4492
1763,27051,4493
1764,27051,4519
1765,27052,4418
1766,27052,4470
1767,27052,4487
1768,27052,4492
1769,27052,4493
1770,27052,4519
1771,27053,4418
1772,27053,4470
1773,27053,4487
1774,27053,4492
1775,27053,4493
1776,27053,4519
1777,27054,4418
1778,27054,4470
1779,27054,4487
1780,27054,4492
1781,27054,4493
1782,27054,4519
1783,27055,4418
1784,27055,4470
1785,27055,4487
1786,27055,4492
1787,27055,4493
1788,27055,4519
1789,27056,4418
1790,27056,4470
1791,27056,4487
1792,27056,4492
1793,27056,4493
1794,27056,4519
1795,27057,4418
1796,27057,4470
1797,27057,4487
1798,27057,4492
1799,27057,4493
1800,27057,4519
1801,27058,4418
1802,27058,4470
1803,27058,4487
1804,27058,4492
1805,27058,4493
1806,27058,4519
1807,27059,4418
1808,27059,4470
1809,27059,4487
1810,27059,4492
1811,27059,4493
1812,27059,4519
1813,27060,4418
1814,27060,4470
1815,27060,4487
1816,27060,4492
1817,27060,4493
1818,27060,4519
1819,27061,4418
1820,27061,4470
1821,27061,4487
1822,27061,4492
1823,27061,4493
1824,27061,4519
1825,27062,4418
1826,27062,4470
1827,27062,4487
1828,27062,4492
1829,27062,4493
1830,27062,4519
1831,27063,4418
1832,27063,4470
1833,27063,4487
1834,27063,4492
1835,27063,4493
1836,27063,4519
1837,27064,4418
1838,27064,4470
1839,27064,4487
1840,27064,4492
1841,27064,4493
1842,27064,4519
1843,27065,4418
1844,27065,4470
1845,27065,4487
1846,27065,4492
1847,27065,4493
1848,27065,4519
1849,27066,4418
1850,27066,4470
1851,27066,4487
1852,27066,4492
1853,27066,4493
1854,27066,4519
1855,27067,4418
1856,27067,4470
1857,27067,4487
1858,27067,4492
1859,27067,4493
1860,27067,4519
1861,27068,4418
1862,27068,4470
1863,27068,4487
1864,27068,4492
1865,27068,4493
1866,27068,4519
1867,27069,4418
1868,27069,4470
1869,27069,4487
1870,27069,4492
1871,27069,4493
1872,27069,4519
1873,27070,4418
1874,27070,4470
1875,27070,4487
1876,27070,4492
1877,27070,4493
1878,27070,4519
1879,27071,4418
1880,27071,4470
1881,27071,4487
1882,27071,4492
1883,27071,4493
1884,27071,4519
1885,27072,4418
1886,27072,4470
1887,27072,4487
1888,27072,4492
1889,27072,4493
1890,27072,4519
1891,27073,4418
1892,27073,4470
1893,27073,4487
1894,27073,4492
1895,27073,4493
1896,27073,4519
1897,27074,4418
1898,27074,4470
1899,27074,4487
1900,27074,4492
1901,27074,4493
1902,27074,4519
1903,27075,4418
1904,27075,4470
1905,27075,4487
1906,27075,4492
1907,27075,4493
1908,27075,4519
1909,27076,4418
1910,27076,4470
1911,27076,4487
1912,27076,4492
1913,27076,4493
1914,27076,4519
2003,27088,4519
2004,27088,4553
2005,27088,4559
2006,27088,4561
2007,27088,4562
2008,27088,5090
2009,27088,5100
2010,27088,5133
2011,27089,4519
2012,27089,4553
2013,27089,4559
2014,27089,4561
2015,27089,4562
2016,27089,5090
2017,27089,5100
2018,27089,5133
2019,27090,4519
2020,27090,4553
2021,27090,4559
2022,27090,4561
2023,27090,4562
2024,27090,5090
2025,27090,5100
2026,27090,5133
2027,27091,4519
2028,27091,4553
2029,27091,4559
2030,27091,4561
2031,27091,4562
2032,27091,5090
2033,27091,5100
2034,27091,5133
2035,27092,4519
2036,27092,4553
2037,27092,4559
2038,27092,4561
2039,27092,4562
2040,27092,5090
2041,27092,5100
2042,27092,5133
2043,27093,4519
2044,27093,4553
2045,27093,4559
2046,27093,4561
2047,27093,4562
2048,27093,5090
2049,27093,5100
2050,27093,5133
2051,27094,4519
2052,27094,4553
2053,27094,4559
2054,27094,4561
2055,27094,4562
2056,27094,5090
2057,27094,5100
2058,27094,5133
2059,27095,4519
2060,27095,4553
2061,27095,4559
2062,27095,4561
2063,27095,4562
2064,27095,5090
2065,27095,5100
2066,27095,5133
2067,27096,4519
2068,27096,4553
2069,27096,4559
2070,27096,4561
2071,27096,4562
2072,27096,5090
2073,27096,5100
2074,27096,5133
2075,27097,4519
2076,27097,4553
2077,27097,4559
2078,27097,4561
2079,27097,4562
2080,27097,5090
2081,27097,5100
2082,27097,5133
2083,27098,4519
2084,27098,4553
2085,27098,4559
2086,27098,4561
2087,27098,4562
2088,27098,5090
2089,27098,5100
2090,27098,5133
2091,27099,4682
2092,27099,4697
2093,27099,4711
2094,27099,4719
2095,27099,4735
2096,27099,4749
2097,27099,4760
2098,27099,4791
2099,27099,4816
2100,27099,4825
2101,27100,4682
2102,27100,4697
2103,27100,4711
2104,27100,4719
2105,27100,4735
2106,27100,4749
2107,27100,4760
2108,27100,4791
2109,27100,4816
2110,27100,4825
2111,27101,4682
2112,27101,4697
2113,27101,4711
2114,27101,4719
2115,27101,4735
2116,27101,4749
2117,27101,4760
2118,27101,4791
2119,27101,4816
2120,27101,4825
2121,27102,4682
2122,27102,4697
2123,27102,4711
2124,27102,4719
2125,27102,4735
2126,27102,4749
2127,27102,4760
2128,27102,4791
2129,27102,4816
2130,27102,4825
2131,27103,4682
2132,27103,4697
2133,27103,4711
2134,27103,4719
2135,27103,4735
2136,27103,4749
2137,27103,4760
2138,27103,4791
2139,27103,4816
2140,27103,4825
2141,27104,4682
2142,27104,4697
2143,27104,4711
2144,27104,4719
2145,27104,4735
2146,27104,4749
2147,27104,4760
2148,27104,4791
2149,27104,4816
2150,27104,4825
2151,27105,4682
2152,27105,4697
2153,27105,4711
2154,27105,4719
2155,27105,4735
2156,27105,4749
2157,27105,4760
2158,27105,4791
2159,27105,4816
2160,27105,4825
2161,27106,4682
2162,27106,4697
2163,27106,4711
2164,27106,4719
2165,27106,4735
2166,27106,4749
2167,27106,4760
2168,27106,4791
2169,27106,4816
2170,27106,4825
2171,27107,4682
2172,27107,4697
2173,27107,4711
2174,27107,4719
2175,27107,4735
2176,27107,4749
2177,27107,4760
2178,27107,4791
2179,27107,4816
2180,27107,4825
2181,27108,4682
2182,27108,4697
2183,27108,4711
2184,27108,4719
2185,27108,4735
2186,27108,4749
2187,27108,4760
2188,27108,4791
2189,27108,4816
2190,27108,4825
2191,27108,4832
2192,27108,4850
2193,27108,4859
2194,27108,4868
2195,27108,4877
2196,27108,4886
2197,27109,4682
2198,27109,4697
2199,27109,4711
2200,27109,4719
2201,27109,4735
2202,27109,4749
2203,27109,4760
2204,27109,4791
2205,27109,4816
2206,27109,4825
2207,27109,4832
2208,27109,4850
2209,27109,4859
2210,27109,4868
2211,27109,4877
2212,27109,4886
2213,27110,4682
2214,27110,4697
2215,27110,4711
2216,27110,4719
2217,27110,4735
2218,27110,4749
2219,27110,4760
2220,27110,4791
2221,27110,4816
2222,27110,4825
2223,27110,4832
2224,27110,4850
2225,27110,4859
2226,27110,4868
2227,27110,4877
2228,27110,4886
2229,27111,4682
2230,27111,4697
2231,27111,4711
2232,27111,4719
2233,27111,4735
2234,27111,4749
2235,27111,4760
2236,27111,4791
2237,27111,4816
2238,27111,4825
2239,27111,4832
2240,27111,4850
2241,27111,4859
2242,27111,4868
2243,27111,4877
2244,27111,4886
2245,27112,4682
2246,27112,4697
2247,27112,4711
2248,27112,4719
2249,27112,4735
2250,27112,4749
2251,27112,4760
2252,27112,4791
2253,27112,4816
2254,27112,4825
2255,27112,4832
2256,27112,4850
2257,27112,4859
2258,27112,4868
2259,27112,4877
2260,27112,4886
2261,27113,4682
2262,27113,4697
2263,27113,4711
2264,27113,4719
2265,27113,4735
2266,27113,4749
2267,27113,4760
2268,27113,4791
2269,27113,4816
2270,27113,4825
2271,27113,4832
2272,27113,4850
2273,27113,4859
2274,27113,4868
2275,27113,4877
2276,27113,4886
2277,27114,4682
2278,27114,4697
2279,27114,4711
2280,27114,4719
2281,27114,4735
2282,27114,4749
2283,27114,4760
2284,27114,4791
2285,27114,4816
2286,27114,4825
2287,27114,4832
2288,27114,4850
2289,27114,4859
2290,27114,4868
2291,27114,4877
2292,27114,4886
2293,27115,4682
2294,27115,4697
2295,27115,4711
2296,27115,4719
2297,27115,4735
2298,27115,4749
2299,27115,4760
2300,27115,4791
2301,27115,4816
2302,27115,4825
2303,27115,4832
2304,27115,4850
2305,27115,4859
2306,27115,4868
2307,27115,4877
2308,27115,4886
2309,27116,4682
2310,27116,4697
2311,27116,4711
2312,27116,4719
2313,27116,4735
2314,27116,4749
2315,27116,4760
2316,27116,4791
2317,27116,4816
2318,27116,4825
2319,27116,4832
2320,27116,4850
2321,27116,4859
2322,27116,4868
2323,27116,4877
2324,27116,4886
2325,27117,4682
2326,27117,4697
2327,27117,4711
2328,27117,4719
2329,27117,4735
2330,27117,4749
2331,27117,4760
2332,27117,4791
2333,27117,4816
2334,27117,4825
2335,27117,4832
2336,27117,4850
2337,27117,4859
2338,27117,4868
2339,27117,4877
2340,27117,4886
2341,27118,4682
2342,27118,4697
2343,27118,4711
2344,27118,4719
2345,27118,4735
2346,27118,4749
2347,27118,4760
2348,27118,4791
2349,27118,4816
2350,27118,4825
2351,27118,4832
2352,27118,4850
2353,27118,4859
2354,27118,4868
2355,27118,4877
2356,27118,4886
2357,27119,4682
2358,27119,4697
2359,27119,4711
2360,27119,4719
2361,27119,4735
2362,27119,4749
2363,27119,4760
2364,27119,4791
2365,27119,4816
2366,27119,4825
2367,27119,4832
2368,27119,4850
2369,27119,4859
2370,27119,4868
2371,27119,4877
2372,27119,4886
2373,27120,4682
2374,27120,4697
2375,27120,4711
2376,27120,4719
2377,27120,4735
2378,27120,4749
2379,27120,4760
2380,27120,4791
2381,27120,4816
2382,27120,4825
2383,27120,4832
2384,27120,4850
2385,27120,4859
2386,27120,4868
2387,27120,4877
2388,27120,4886
2389,27121,4682
2390,27121,4697
2391,27121,4711
2392,27121,4719
2393,27121,4735
2394,27121,4749
2395,27121,4760
2396,27121,4791
2397,27121,4816
2398,27121,4825
2399,27121,4832
2400,27121,4850
2401,27121,4859
2402,27121,4868
2403,27121,4877
2404,27121,4886
2405,27122,4682
2406,27122,4697
2407,27122,4711
2408,27122,4719
2409,27122,4735
2410,27122,4749
2411,27122,4760
2412,27122,4791
2413,27122,4816
2414,27122,4825
2415,27122,4832
2416,27122,4850
2417,27122,4859
2418,27122,4868
2419,27122,4877
2420,27122,4886
2421,27123,4682
2422,27123,4697
2423,27123,4711
2424,27123,4719
2425,27123,4735
2426,27123,4749
2427,27123,4760
2428,27123,4791
2429,27123,4816
2430,27123,4825
2431,27123,4832
2432,27123,4850
2433,27123,4859
2434,27123,4868
2435,27123,4877
2436,27123,4886
2437,27124,4682
2438,27124,4697
2439,27124,4711
2440,27124,4719
2441,27124,4735
2442,27124,4749
2443,27124,4760
2444,27124,4791
2445,27124,4816
2446,27124,4825
2447,27124,4832
2448,27124,4850
2449,27124,4859
2450,27124,4868
2451,27124,4877
2452,27124,4886
2453,27125,4682
2454,27125,4697
2455,27125,4711
2456,27125,4719
2457,27125,4735
2458,27125,4749
2459,27125,4760
2460,27125,4791
2461,27125,4816
2462,27125,4825
2463,27125,4832
2464,27125,4850
2465,27125,4859
2466,27125,4868
2467,27125,4877
2468,27125,4886
2469,27126,4682
2470,27126,4697
2471,27126,4711
2472,27126,4719
2473,27126,4735
2474,27126,4749
2475,27126,4760
2476,27126,4791
2477,27126,4816
2478,27126,4825
2479,27126,4832
2480,27126,4850
2481,27126,4859
2482,27126,4868
2483,27126,4877
2484,27126,4886
2485,27127,4682
2486,27127,4697
2487,27127,4711
2488,27127,4719
2489,27127,4735
2490,27127,4749
2491,27127,4760
2492,27127,4791
2493,27127,4816
2494,27127,4825
2495,27127,4832
2496,27127,4850
2497,27127,4859
2498,27127,4868
2499,27127,4877
2500,27127,4886
2501,27128,4682
2502,27128,4697
2503,27128,4711
2504,27128,4719
2505,27128,4735
2506,27128,4749
2507,27128,4760
2508,27128,4791
2509,27128,4816
2510,27128,4825
2511,27128,4832
2512,27128,4850
2513,27128,4859
2514,27128,4868
2515,27128,4877
2516,27128,4886
2517,27129,4682
2518,27129,4697
2519,27129,4711
2520,27129,4719
2521,27129,4735
2522,27129,4749
2523,27129,4760
2524,27129,4791
2525,27129,4816
2526,27129,4825
2527,27129,4832
2528,27129,4850
2529,27129,4859
2530,27129,4868
2531,27129,4877
2532,27129,4886
2533,27130,4682
2534,27130,4697
2535,27130,4711
2536,27130,4719
2537,27130,4735
2538,27130,4749
2539,27130,4760
2540,27130,4791
2541,27130,4816
2542,27130,4825
2543,27130,4832
2544,27130,4850
2545,27130,4859
2546,27130,4868
2547,27130,4877
2548,27130,4886
2549,27131,4682
2550,27131,4697
2551,27131,4711
2552,27131,4719
2553,27131,4735
2554,27131,4749
2555,27131,4760
2556,27131,4791
2557,27131,4816
2558,27131,4825
2559,27131,4832
2560,27131,4850
2561,27131,4859
2562,27131,4868
2563,27131,4877
2564,27131,4886
2565,27132,4682
2566,27132,4697
2567,27132,4711
2568,27132,4719
2569,27132,4735
2570,27132,4749
2571,27132,4760
2572,27132,4791
2573,27132,4816
2574,27132,4825
2575,27132,4832
2576,27132,4850
2577,27132,4859
2578,27132,4868
2579,27132,4877
2580,27132,4886
2581,27133,4682
2582,27133,4697
2583,27133,4711
2584,27133,4719
2585,27133,4735
2586,27133,4749
2587,27133,4760
2588,27133,4791
2589,27133,4816
2590,27133,4825
2591,27133,4832
2592,27133,4850
2593,27133,4859
2594,27133,4868
2595,27133,4877
2596,27133,4886
2597,27134,4682
2598,27134,4697
2599,27134,4711
2600,27134,4719
2601,27134,4735
2602,27134,4749
2603,27134,4760
2604,27134,4791
2605,27134,4816
2606,27134,4825
2607,27134,4832
2608,27134,4850
2609,27134,4859
2610,27134,4868
2611,27134,4877
2612,27134,4886
2613,27135,4682
2614,27135,4697
2615,27135,4711
2616,27135,4719
2617,27135,4735
2618,27135,4749
2619,27135,4760
2620,27135,4791
2621,27135,4816
2622,27135,4825
2623,27135,4832
2624,27135,4850
2625,27135,4859
2626,27135,4868
2627,27135,4877
2628,27135,4886
2629,27136,4682
2630,27136,4697
2631,27136,4711
2632,27136,4719
2633,27136,4735
2634,27136,4749
2635,27136,4760
2636,27136,4791
2637,27136,4816
2638,27136,4825
2639,27136,4832
2640,27136,4850
2641,27136,4859
2642,27136,4868
2643,27136,4877
2644,27136,4886
2645,27136,4895
2646,27136,4904
2647,27136,4913
2648,27136,4922
2649,27136,4931
2650,27136,4936
2651,27136,4937
2652,27136,4939
2653,27136,4941
2654,27137,4682
2655,27137,4697
2656,27137,4711
2657,27137,4719
2658,27137,4735
2659,27137,4749
2660,27137,4760
2661,27137,4791
2662,27137,4816
2663,27137,4825
2664,27137,4832
2665,27137,4850
2666,27137,4859
2667,27137,4868
2668,27137,4877
2669,27137,4886
2670,27137,4895
2671,27137,4904
2672,27137,4913
2673,27137,4922
2674,27137,4931
2675,27137,4936
2676,27137,4937
2677,27137,4939
2678,27137,4941
2679,27138,4682
2680,27138,4697
2681,27138,4711
2682,27138,4719
2683,27138,4735
2684,27138,4749
2685,27138,4760
2686,27138,4791
2687,27138,4816
2688,27138,4825
2689,27138,4832
2690,27138,4850
2691,27138,4859
2692,27138,4868
2693,27138,4877
2694,27138,4886
2695,27138,4895
2696,27138,4904
2697,27138,4913
2698,27138,4922
2699,27138,4931
2700,27138,4936
2701,27138,4937
2702,27138,4939
2703,27138,4941
2704,27139,4682
2705,27139,4697
2706,27139,4711
2707,27139,4719
2708,27139,4735
2709,27139,4749
2710,27139,4760
2711,27139,4791
2712,27139,4816
2713,27139,4825
2714,27139,4832
2715,27139,4850
2716,27139,4859
2717,27139,4868
2718,27139,4877
2719,27139,4886
2720,27139,4895
2721,27139,4904
2722,27139,4913
2723,27139,4922
2724,27139,4931
2725,27139,4936
2726,27139,4937
2727,27139,4939
2728,27139,4941
2729,27140,4682
2730,27140,4697
2731,27140,4711
2732,27140,4719
2733,27140,4735
2734,27140,4749
2735,27140,4760
2736,27140,4791
2737,27140,4816
2738,27140,4825
2739,27140,4832
2740,27140,4850
2741,27140,4859
2742,27140,4868
2743,27140,4877
2744,27140,4886
2745,27140,4895
2746,27140,4904
2747,27140,4913
2748,27140,4922
2749,27140,4931
2750,27140,4936
2751,27140,4937
2752,27140,4939
2753,27140,4941
2754,27141,4682
2755,27141,4697
2756,27141,4711
2757,27141,4719
2758,27141,4735
2759,27141,4749
2760,27141,4760
2761,27141,4791
2762,27141,4816
2763,27141,4825
2764,27141,4832
2765,27141,4850
2766,27141,4859
2767,27141,4868
2768,27141,4877
2769,27141,4886
2770,27141,4895
2771,27141,4904
2772,27141,4913
2773,27141,4922
2774,27141,4931
2775,27141,4936
2776,27141,4937
2777,27141,4939
2778,27141,4941
2779,27142,4682
2780,27142,4697
2781,27142,4711
2782,27142,4719
2783,27142,4735
2784,27142,4749
2785,27142,4760
2786,27142,4791
2787,27142,4816
2788,27142,4825
2789,27142,4832
2790,27142,4850
2791,27142,4859
2792,27142,4868
2793,27142,4877
2794,27142,4886
2795,27142,4895
2796,27142,4904
2797,27142,4913
2798,27142,4922
2799,27142,4931
2800,27142,4936
2801,27142,4937
2802,27142,4939
2803,27142,4941
2804,27143,4682
2805,27143,4697
2806,27143,4711
2807,27143,4719
2808,27143,4735
2809,27143,4749
2810,27143,4760
2811,27143,4791
2812,27143,4816
2813,27143,4825
2814,27143,4832
2815,27143,4850
2816,27143,4859
2817,27143,4868
2818,27143,4877
2819,27143,4886
2820,27143,4895
2821,27143,4904
2822,27143,4913
2823,27143,4922
2824,27143,4931
2825,27143,4936
2826,27143,4937
2827,27143,4939
2828,27143,4941
2829,27144,4682
2830,27144,4697
2831,27144,4711
2832,27144,4719
2833,27144,4735
2834,27144,4749
2835,27144,4760
2836,27144,4791
2837,27144,4816
2838,27144,4825
2839,27144,4832
2840,27144,4850
2841,27144,4859
2842,27144,4868
2843,27144,4877
2844,27144,4886
2845,27144,4895
2846,27144,4904
2847,27144,4913
2848,27144,4922
2849,27144,4931
2850,27144,4936
2851,27144,4937
2852,27144,4939
2853,27144,4941
2854,27145,4682
2855,27145,4697
2856,27145,4711
2857,27145,4719
2858,27145,4735
2859,27145,4749
2860,27145,4760
2861,27145,4791
2862,27145,4816
2863,27145,4825
2864,27145,4832
2865,27145,4850
2866,27145,4859
2867,27145,4868
2868,27145,4877
2869,27145,4886
2870,27145,4895
2871,27145,4904
2872,27145,4913
2873,27145,4922
2874,27145,4931
2875,27145,4936
2876,27145,4937
2877,27145,4939
2878,27145,4941
2879,27146,4682
2880,27146,4697
2881,27146,4711
2882,27146,4719
2883,27146,4735
2884,27146,4749
2885,27146,4760
2886,27146,4791
2887,27146,4816
2888,27146,4825
2889,27146,4832
2890,27146,4850
2891,27146,4859
2892,27146,4868
2893,27146,4877
2894,27146,4886
2895,27146,4895
2896,27146,4904
2897,27146,4913
2898,27146,4922
2899,27146,4931
2900,27146,4936
2901,27146,4937
2902,27146,4939
2903,27146,4941
2904,27147,4682
2905,27147,4697
2906,27147,4711
2907,27147,4719
2908,27147,4735
2909,27147,4749
2910,27147,4760
2911,27147,4791
2912,27147,4816
2913,27147,4825
2914,27147,4832
2915,27147,4850
2916,27147,4859
2917,27147,4868
2918,27147,4877
2919,27147,4886
2920,27147,4895
2921,27147,4904
2922,27147,4913
2923,27147,4922
2924,27147,4931
2925,27147,4936
2926,27147,4937
2927,27147,4939
2928,27147,4941
2929,27148,4682
2930,27148,4697
2931,27148,4711
2932,27148,4719
2933,27148,4735
2934,27148,4749
2935,27148,4760
2936,27148,4791
2937,27148,4816
2938,27148,4825
2939,27148,4832
2940,27148,4850
2941,27148,4859
2942,27148,4868
2943,27148,4877
2944,27148,4886
2945,27148,4895
2946,27148,4904
2947,27148,4913
2948,27148,4922
2949,27148,4931
2950,27148,4936
2951,27148,4937
2952,27148,4939
2953,27148,4941
2954,27149,4682
2955,27149,4697
2956,27149,4711
2957,27149,4719
2958,27149,4735
2959,27149,4749
2960,27149,4760
2961,27149,4791
2962,27149,4816
2963,27149,4825
2964,27149,4832
2965,27149,4850
2966,27149,4859
2967,27149,4868
2968,27149,4877
2969,27149,4886
2970,27149,4895
2971,27149,4904
2972,27149,4913
2973,27149,4922
2974,27149,4931
2975,27149,4936
2976,27149,4937
2977,27149,4939
2978,27149,4941
2979,27150,4682
2980,27150,4697
2981,27150,4711
2982,27150,4719
2983,27150,4735
2984,27150,4749
2985,27150,4760
2986,27150,4791
2987,27150,4816
2988,27150,4825
2989,27150,4832
2990,27150,4850
2991,27150,4859
2992,27150,4868
2993,27150,4877
2994,27150,4886
2995,27150,4895
2996,27150,4904
2997,27150,4913
2998,27150,4922
2999,27150,4931
3000,27150,4936
3001,27150,4937
3002,27150,4939
3003,27150,4941
3004,27151,4682
3005,27151,4697
3006,27151,4711
3007,27151,4719
3008,27151,4735
3009,27151,4749
3010,27151,4760
3011,27151,4791
3012,27151,4816
3013,27151,4825
3014,27151,4832
3015,27151,4850
3016,27151,4859
3017,27151,4868
3018,27151,4877
3019,27151,4886
3020,27151,4895
3021,27151,4904
3022,27151,4913
3023,27151,4922
3024,27151,4931
3025,27151,4936
3026,27151,4937
3027,27151,4939
3028,27151,4941
3029,27152,4682
3030,27152,4697
3031,27152,4711
3032,27152,4719
3033,27152,4735
3034,27152,4749
3035,27152,4760
3036,27152,4791
3037,27152,4816
3038,27152,4825
3039,27152,4832
3040,27152,4850
3041,27152,4859
3042,27152,4868
3043,27152,4877
3044,27152,4886
3045,27152,4895
3046,27152,4904
3047,27152,4913
3048,27152,4922
3049,27152,4931
3050,27152,4936
3051,27152,4937
3052,27152,4939
3053,27152,4941
3054,27153,4682
3055,27153,4697
3056,27153,4711
3057,27153,4719
3058,27153,4735
3059,27153,4749
3060,27153,4760
3061,27153,4791
3062,27153,4816
3063,27153,4825
3064,27153,4832
3065,27153,4850
3066,27153,4859
3067,27153,4868
3068,27153,4877
3069,27153,4886
3070,27153,4895
3071,27153,4904
3072,27153,4913
3073,27153,4922
3074,27153,4931
3075,27153,4936
3076,27153,4937
3077,27153,4939
3078,27153,4941
3079,27154,4682
3080,27154,4697
3081,27154,4711
3082,27154,4719
3083,27154,4735
3084,27154,4749
3085,27154,4760
3086,27154,4791
3087,27154,4816
3088,27154,4825
3089,27154,4832
3090,27154,4850
3091,27154,4859
3092,27154,4868
3093,27154,4877
3094,27154,4886
3095,27154,4895
3096,27154,4904
3097,27154,4913
3098,27154,4922
3099,27154,4931
3100,27154,4936
3101,27154,4937
3102,27154,4939
3103,27154,4941
3104,27155,4682
3105,27155,4697
3106,27155,4711
3107,27155,4719
3108,27155,4735
3109,27155,4749
3110,27155,4760
3111,27155,4791
3112,27155,4816
3113,27155,4825
3114,27155,4832
3115,27155,4850
3116,27155,4859
3117,27155,4868
3118,27155,4877
3119,27155,4886
3120,27155,4895
3121,27155,4904
3122,27155,4913
3123,27155,4922
3124,27155,4931
3125,27155,4936
3126,27155,4937
3127,27155,4939
3128,27155,4941
3129,27156,4682
3130,27156,4697
3131,27156,4711
3132,27156,4719
3133,27156,4735
3134,27156,4749
3135,27156,4760
3136,27156,4791
3137,27156,4816
3138,27156,4825
3139,27156,4832
3140,27156,4850
3141,27156,4859
3142,27156,4868
3143,27156,4877
3144,27156,4886
3145,27156,4895
3146,27156,4904
3147,27156,4913
3148,27156,4922
3149,27156,4931
3150,27156,4936
3151,27156,4937
3152,27156,4939
3153,27156,4941
3154,27157,4682
3155,27157,4697
3156,27157,4711
3157,27157,4719
3158,27157,4735
3159,27157,4749
3160,27157,4760
3161,27157,4791
3162,27157,4816
3163,27157,4825
3164,27157,4832
3165,27157,4850
3166,27157,4859
3167,27157,4868
3168,27157,4877
3169,27157,4886
3170,27157,4895
3171,27157,4904
3172,27157,4913
3173,27157,4922
3174,27157,4931
3175,27157,4936
3176,27157,4937
3177,27157,4939
3178,27157,4941
3179,27158,4682
3180,27158,4697
3181,27158,4711
3182,27158,4719
3183,27158,4735
3184,27158,4749
3185,27158,4760
3186,27158,4791
3187,27158,4816
3188,27158,4825
3189,27158,4832
3190,27158,4850
3191,27158,4859
3192,27158,4868
3193,27158,4877
3194,27158,4886
3195,27158,4895
3196,27158,4904
3197,27158,4913
3198,27158,4922
3199,27158,4931
3200,27158,4936
3201,27158,4937
3202,27158,4939
3203,27158,4941
3204,27159,4682
3205,27159,4697
3206,27159,4711
3207,27159,4719
3208,27159,4735
3209,27159,4749
3210,27159,4760
3211,27159,4791
3212,27159,4816
3213,27159,4825
3214,27159,4832
3215,27159,4850
3216,27159,4859
3217,27159,4868
3218,27159,4877
3219,27159,4886
3220,27159,4895
3221,27159,4904
3222,27159,4913
3223,27159,4922
3224,27159,4931
3225,27159,4936
3226,27159,4937
3227,27159,4939
3228,27159,4941
3229,27160,4682
3230,27160,4697
3231,27160,4711
3232,27160,4719
3233,27160,4735
3234,27160,4749
3235,27160,4760
3236,27160,4791
3237,27160,4816
3238,27160,4825
3239,27160,4832
3240,27160,4850
3241,27160,4859
3242,27160,4868
3243,27160,4877
3244,27160,4886
3245,27160,4895
3246,27160,4904
3247,27160,4913
3248,27160,4922
3249,27160,4931
3250,27160,4936
3251,27160,4937
3252,27160,4939
3253,27160,4941
3254,27161,4682
3255,27161,4697
3256,27161,4711
3257,27161,4719
3258,27161,4735
3259,27161,4749
3260,27161,4760
3261,27161,4791
3262,27161,4816
3263,27161,4825
3264,27161,4832
3265,27161,4850
3266,27161,4859
3267,27161,4868
3268,27161,4877
3269,27161,4886
3270,27161,4895
3271,27161,4904
3272,27161,4913
3273,27161,4922
3274,27161,4931
3275,27161,4936
3276,27161,4937
3277,27161,4939
3278,27161,4941
3279,27162,4682
3280,27162,4697
3281,27162,4711
3282,27162,4719
3283,27162,4735
3284,27162,4749
3285,27162,4760
3286,27162,4791
3287,27162,4816
3288,27162,4825
3289,27162,4832
3290,27162,4850
3291,27162,4859
3292,27162,4868
3293,27162,4877
3294,27162,4886
