id,history_id,user_value,user_error,use_set,"isotope","fit"
899,180,0.000125361,0.0000118172,NULL,"Ar37","preceding"
900,180,0.0000819456,0.00000886152,NULL,"Ar36","preceding"
901,181,0.0142656,0.000244849,NULL,"Ar40","preceding"
902,181,0.0000847511,0.0000141779,NULL,"Ar39","preceding"
903,181,0.0000332572,0.0000129728,NULL,"Ar38","preceding"
904,181,0.000125361,0.0000118172,NULL,"Ar37","preceding"
905,181,0.0000819456,0.00000886152,NULL,"Ar36","preceding"
906,182,0.0122373,0.000149514,NULL,"Ar40","preceding"
907,182,0.0000584131,0.0000108411,NULL,"Ar39","preceding"
908,182,0.0000165659,0.00000796559,NULL,"Ar38","preceding"
909,182,0.000110218,0.0000150231,NULL,"Ar37","preceding"
910,182,0.0000662597,0.0000094227,NULL,"Ar36","preceding"
911,183,0.0122373,0.000149514,NULL,"Ar40","preceding"
912,183,0.0000584131,0.0000108411,NULL,"Ar39","preceding"
913,183,0.0000165659,0.00000796559,NULL,"Ar38","preceding"
914,183,0.000110218,0.0000150231,NULL,"Ar37","preceding"
915,183,0.0000662597,0.0000094227,NULL,"Ar36","preceding"
916,184,0.0122373,0.000149514,NULL,"Ar40","preceding"
917,184,0.0000584131,0.0000108411,NULL,"Ar39","preceding"
918,184,0.0000165659,0.00000796559,NULL,"Ar38","preceding"
919,184,0.000110218,0.0000150231,NULL,"Ar37","preceding"
920,184,0.0000662597,0.0000094227,NULL,"Ar36","preceding"
921,185,0.0122373,0.000149514,NULL,"Ar40","preceding"
922,185,0.0000584131,0.0000108411,NULL,"Ar39","preceding"
923,185,0.0000165659,0.00000796559,NULL,"Ar38","preceding"
924,185,0.000110218,0.0000150231,NULL,"Ar37","preceding"
925,185,0.0000662597,0.0000094227,NULL,"Ar36","preceding"
926,186,0.0135465,0.000181304,NULL,"Ar40","preceding"
927,186,0.0000632057,0.0000117652,NULL,"Ar39","preceding"
928,186,0.0000304988,0.00000824307,NULL,"Ar38","preceding"
929,186,0.000120663,0.0000155002,NULL,"Ar37","preceding"
930,186,0.0000741813,0.00000964856,NULL,"Ar36","preceding"
931,187,0.0135465,0.000181304,NULL,"Ar40","preceding"
932,187,0.0000632057,0.0000117652,NULL,"Ar39","preceding"
933,187,0.0000304988,0.00000824307,NULL,"Ar38","preceding"
934,187,0.000120663,0.0000155002,NULL,"Ar37","preceding"
935,187,0.0000741813,0.00000964856,NULL,"Ar36","preceding"
936,188,0.0135465,0.000181304,NULL,"Ar40","preceding"
937,188,0.0000632057,0.0000117652,NULL,"Ar39","preceding"
938,188,0.0000304988,0.00000824307,NULL,"Ar38","preceding"
939,188,0.000120663,0.0000155002,NULL,"Ar37","preceding"
940,188,0.0000741813,0.00000964856,NULL,"Ar36","preceding"
941,189,0.0135465,0.000181304,NULL,"Ar40","preceding"
942,189,0.0000632057,0.0000117652,NULL,"Ar39","preceding"
943,189,0.0000304988,0.00000824307,NULL,"Ar38","preceding"
944,189,0.000120663,0.0000155002,NULL,"Ar37","preceding"
945,189,0.0000741813,0.00000964856,NULL,"Ar36","preceding"
946,190,0.0124554,0.000137264,NULL,"Ar40","preceding"
947,190,0.0000526381,0.0000133199,NULL,"Ar39","preceding"
948,190,0.0000142289,0.00000743856,NULL,"Ar38","preceding"
949,190,0.000121797,0.00000897166,NULL,"Ar37","preceding"
950,190,0.0000948355,0.00000846764,NULL,"Ar36","preceding"
951,191,0.0124554,0.000137264,NULL,"Ar40","preceding"
952,191,0.0000526381,0.0000133199,NULL,"Ar39","preceding"
953,191,0.0000142289,0.00000743856,NULL,"Ar38","preceding"
954,191,0.000121797,0.00000897166,NULL,"Ar37","preceding"
955,191,0.0000948355,0.00000846764,NULL,"Ar36","preceding"
956,192,0.0124554,0.000137264,NULL,"Ar40","preceding"
957,192,0.0000526381,0.0000133199,NULL,"Ar39","preceding"
958,192,0.0000142289,0.00000743856,NULL,"Ar38","preceding"
959,192,0.000121797,0.00000897166,NULL,"Ar37","preceding"
960,192,0.0000948355,0.00000846764,NULL,"Ar36","preceding"
961,193,0.0124554,0.000137264,NULL,"Ar40","preceding"
962,193,0.0000526381,0.0000133199,NULL,"Ar39","preceding"
963,193,0.0000142289,0.00000743856,NULL,"Ar38","preceding"
964,193,0.000121797,0.00000897166,NULL,"Ar37","preceding"
965,193,0.0000948355,0.00000846764,NULL,"Ar36","preceding"
966,194,0.0123362,0.000117041,NULL,"Ar40","preceding"
967,194,0.0000304698,0.0000137445,NULL,"Ar39","preceding"
968,194,0.00000431707,0.0000100329,NULL,"Ar38","preceding"
969,194,0.000115461,0.0000112993,NULL,"Ar37","preceding"
970,194,0.0000691252,0.00000887054,NULL,"Ar36","preceding"
971,195,0.0123362,0.000117041,NULL,"Ar40","preceding"
972,195,0.0000304698,0.0000137445,NULL,"Ar39","preceding"
973,195,0.00000431707,0.0000100329,NULL,"Ar38","preceding"
974,195,0.000115461,0.0000112993,NULL,"Ar37","preceding"
975,195,0.0000691252,0.00000887054,NULL,"Ar36","preceding"
976,196,0.0123362,0.000117041,NULL,"Ar40","preceding"
977,196,0.0000304698,0.0000137445,NULL,"Ar39","preceding"
978,196,0.00000431707,0.0000100329,NULL,"Ar38","preceding"
979,196,0.000115461,0.0000112993,NULL,"Ar37","preceding"
980,196,0.0000691252,0.00000887054,NULL,"Ar36","preceding"
981,197,0.0123362,0.000117041,NULL,"Ar40","preceding"
982,197,0.0000304698,0.0000137445,NULL,"Ar39","preceding"
983,197,0.00000431707,0.0000100329,NULL,"Ar38","preceding"
984,197,0.000115461,0.0000112993,NULL,"Ar37","preceding"
985,197,0.0000691252,0.00000887054,NULL,"Ar36","preceding"
986,198,0.0129406,0.000145368,NULL,"Ar40","preceding"
987,198,0.0000361352,0.0000145047,NULL,"Ar39","preceding"
988,198,0.0000157465,0.00000818996,NULL,"Ar38","preceding"
989,198,0.00012166,0.0000105288,NULL,"Ar37","preceding"
990,198,0.0000802321,0.0000091429,NULL,"Ar36","preceding"
991,199,0.0129406,0.000145368,NULL,"Ar40","preceding"
992,199,0.0000361352,0.0000145047,NULL,"Ar39","preceding"
993,199,0.0000157465,0.00000818996,NULL,"Ar38","preceding"
994,199,0.00012166,0.0000105288,NULL,"Ar37","preceding"
995,199,0.0000802321,0.0000091429,NULL,"Ar36","preceding"
996,200,0.0129406,0.000145368,NULL,"Ar40","preceding"
997,200,0.0000361352,0.0000145047,NULL,"Ar39","preceding"
998,200,0.0000157465,0.00000818996,NULL,"Ar38","preceding"
999,200,0.00012166,0.0000105288,NULL,"Ar37","preceding"
1000,200,0.0000802321,0.0000091429,NULL,"Ar36","preceding"
1001,201,0.0129406,0.000145368,NULL,"Ar40","preceding"
1002,201,0.0000361352,0.0000145047,NULL,"Ar39","preceding"
1003,201,0.0000157465,0.00000818996,NULL,"Ar38","preceding"
1004,201,0.00012166,0.0000105288,NULL,"Ar37","preceding"
1005,201,0.0000802321,0.0000091429,NULL,"Ar36","preceding"
1006,202,0.0113929,0.000131471,NULL,"Ar40","preceding"
1007,202,0.0000492029,0.0000124144,NULL,"Ar39","preceding"
1008,202,0.00000815807,0.00000961038,NULL,"Ar38","preceding"
1009,202,0.000131435,0.00000835268,NULL,"Ar37","preceding"
1010,202,0.0000646938,0.00000533799,NULL,"Ar36","preceding"
1011,203,0.0113929,0.000131471,NULL,"Ar40","preceding"
1012,203,0.0000492029,0.0000124144,NULL,"Ar39","preceding"
1013,203,0.00000815807,0.00000961038,NULL,"Ar38","preceding"
1014,203,0.000131435,0.00000835268,NULL,"Ar37","preceding"
1015,203,0.0000646938,0.00000533799,NULL,"Ar36","preceding"
1016,204,0.0113929,0.000131471,NULL,"Ar40","preceding"
1017,204,0.0000492029,0.0000124144,NULL,"Ar39","preceding"
1018,204,0.00000815807,0.00000961038,NULL,"Ar38","preceding"
1019,204,0.000131435,0.00000835268,NULL,"Ar37","preceding"
1020,204,0.0000646938,0.00000533799,NULL,"Ar36","preceding"
1021,205,0.0113929,0.000131471,NULL,"Ar40","preceding"
1022,205,0.0000492029,0.0000124144,NULL,"Ar39","preceding"
1023,205,0.00000815807,0.00000961038,NULL,"Ar38","preceding"
1024,205,0.000131435,0.00000835268,NULL,"Ar37","preceding"
1025,205,0.0000646938,0.00000533799,NULL,"Ar36","preceding"
1026,206,0.0135456,0.000226822,NULL,"Ar40","preceding"
1027,206,0.0000637625,0.0000112255,NULL,"Ar39","preceding"
1028,206,0.00000576984,0.00000846294,NULL,"Ar38","preceding"
1029,206,0.000145798,0.0000118402,NULL,"Ar37","preceding"
1030,206,0.0000757206,0.00000745506,NULL,"Ar36","preceding"
1031,207,0.0135456,0.000226822,NULL,"Ar40","preceding"
1032,207,0.0000637625,0.0000112255,NULL,"Ar39","preceding"
1033,207,0.00000576984,0.00000846294,NULL,"Ar38","preceding"
1034,207,0.000145798,0.0000118402,NULL,"Ar37","preceding"
1035,207,0.0000757206,0.00000745506,NULL,"Ar36","preceding"
1036,208,0.0135456,0.000226822,NULL,"Ar40","preceding"
1037,208,0.0000637625,0.0000112255,NULL,"Ar39","preceding"
1038,208,0.00000576984,0.00000846294,NULL,"Ar38","preceding"
1039,208,0.000145798,0.0000118402,NULL,"Ar37","preceding"
1040,208,0.0000757206,0.00000745506,NULL,"Ar36","preceding"
1041,209,0.0135456,0.000226822,NULL,"Ar40","preceding"
1042,209,0.0000637625,0.0000112255,NULL,"Ar39","preceding"
1043,209,0.00000576984,0.00000846294,NULL,"Ar38","preceding"
1044,209,0.000145798,0.0000118402,NULL,"Ar37","preceding"
1045,209,0.0000757206,0.00000745506,NULL,"Ar36","preceding"
1046,210,0.0110902,0.000120654,NULL,"Ar40","preceding"
1047,210,0.0000311166,0.00000917623,NULL,"Ar39","preceding"
1048,210,-0.0000134032,0.00000957825,NULL,"Ar38","preceding"
1049,210,0.000102225,0.0000128678,NULL,"Ar37","preceding"
1050,210,0.000054875,0.00000876718,NULL,"Ar36","preceding"
1051,211,0.0110902,0.000120654,NULL,"Ar40","preceding"
1052,211,0.0000311166,0.00000917623,NULL,"Ar39","preceding"
1053,211,-0.0000134032,0.00000957825,NULL,"Ar38","preceding"
1054,211,0.000102225,0.0000128678,NULL,"Ar37","preceding"
1055,211,0.000054875,0.00000876718,NULL,"Ar36","preceding"
1056,212,0.00434254,0.000072126,NULL,"Ar40","preceding"
1057,212,0.0000946461,0.00000966636,NULL,"Ar39","preceding"
1058,212,0.0000567376,0.00000689586,NULL,"Ar38","preceding"
1059,212,0.000549539,0.00001782,NULL,"Ar37","preceding"
1060,212,0.0000964783,0.00000823724,NULL,"Ar36","preceding"
1061,213,0.00516905,0.000165606,NULL,"Ar40","preceding"
1062,213,0.000151559,0.0000117777,NULL,"Ar39","preceding"
1063,213,0.0000760706,0.0000115945,NULL,"Ar38","preceding"
1064,213,0.000577746,0.0000171115,NULL,"Ar37","preceding"
1065,213,0.000115477,0.00000759804,NULL,"Ar36","preceding"
1066,214,0.00516905,0.000165606,NULL,"Ar40","preceding"
1067,214,0.000151559,0.0000117777,NULL,"Ar39","preceding"
1068,214,0.0000760706,0.0000115945,NULL,"Ar38","preceding"
1069,214,0.000577746,0.0000171115,NULL,"Ar37","preceding"
1070,214,0.000115477,0.00000759804,NULL,"Ar36","preceding"
1071,215,0.00516905,0.000165606,NULL,"Ar40","preceding"
1072,215,0.000151559,0.0000117777,NULL,"Ar39","preceding"
1073,215,0.0000760706,0.0000115945,NULL,"Ar38","preceding"
1074,215,0.000577746,0.0000171115,NULL,"Ar37","preceding"
1075,215,0.000115477,0.00000759804,NULL,"Ar36","preceding"
1076,216,0.00482406,0.000125047,NULL,"Ar40","preceding"
1077,216,0.0001563,0.0000119641,NULL,"Ar39","preceding"
1078,216,0.0000926337,0.0000105618,NULL,"Ar38","preceding"
1079,216,0.000591149,0.0000197414,NULL,"Ar37","preceding"
1080,216,0.000090784,0.00000671589,NULL,"Ar36","preceding"
1081,217,0.00482406,0.000125047,NULL,"Ar40","preceding"
1082,217,0.0001563,0.0000119641,NULL,"Ar39","preceding"
1083,217,0.0000926337,0.0000105618,NULL,"Ar38","preceding"
1084,217,0.000591149,0.0000197414,NULL,"Ar37","preceding"
1085,217,0.000090784,0.00000671589,NULL,"Ar36","preceding"
1086,218,0.00482406,0.000125047,NULL,"Ar40","preceding"
1087,218,0.0001563,0.0000119641,NULL,"Ar39","preceding"
1088,218,0.0000926337,0.0000105618,NULL,"Ar38","preceding"
1089,218,0.000591149,0.0000197414,NULL,"Ar37","preceding"
1090,218,0.000090784,0.00000671589,NULL,"Ar36","preceding"
1091,219,0.00584411,0.000171361,NULL,"Ar40","preceding"
1092,219,0.000154052,0.0000135742,NULL,"Ar39","preceding"
1093,219,0.0000964623,0.00000899027,NULL,"Ar38","preceding"
1094,219,0.000566444,0.0000181704,NULL,"Ar37","preceding"
1095,219,0.0000816836,0.0000195829,NULL,"Ar36","preceding"
1096,220,0.00474104,0.0000841452,NULL,"Ar40","preceding"
1097,220,0.000196739,0.000022596,NULL,"Ar39","preceding"
1098,220,0.0000691219,0.0000136841,NULL,"Ar38","preceding"
1099,220,0.00053536,0.0000185649,NULL,"Ar37","preceding"
1100,220,0.000106465,0.00000662667,NULL,"Ar36","preceding"
1101,221,0.00474104,0.0000841452,NULL,"Ar40","preceding"
1102,221,0.000196739,0.000022596,NULL,"Ar39","preceding"
1103,221,0.0000691219,0.0000136841,NULL,"Ar38","preceding"
1104,221,0.00053536,0.0000185649,NULL,"Ar37","preceding"
1105,221,0.000106465,0.00000662667,NULL,"Ar36","preceding"
1106,222,0.00523707,0.000144709,NULL,"Ar40","preceding"
1107,222,0.000151656,0.0000117179,NULL,"Ar39","preceding"
1108,222,0.0000829639,0.0000150573,NULL,"Ar38","preceding"
1109,222,0.000602891,0.00002054,NULL,"Ar37","preceding"
1110,222,0.000101106,0.00000716404,NULL,"Ar36","preceding"
1111,223,0.00534201,0.00010676,NULL,"Ar40","preceding"
1112,223,0.000151242,0.00000888175,NULL,"Ar39","preceding"
1113,223,0.0000776193,0.00000990537,NULL,"Ar38","preceding"
1114,223,0.000584532,0.0000199674,NULL,"Ar37","preceding"
1115,223,0.000102198,0.00000725876,NULL,"Ar36","preceding"
1116,224,0.00510044,0.000116558,NULL,"Ar40","preceding"
1117,224,0.00015526,0.0000119812,NULL,"Ar39","preceding"
1118,224,0.0000850201,0.0000137903,NULL,"Ar38","preceding"
1119,224,0.000540199,0.0000137736,NULL,"Ar37","preceding"
1120,224,0.00011055,0.00000688827,NULL,"Ar36","preceding"
1121,225,0.00467889,0.0000918036,NULL,"Ar40","preceding"
1122,225,0.000160177,0.0000101996,NULL,"Ar39","preceding"
1123,225,0.000061011,0.0000171803,NULL,"Ar38","preceding"
1124,225,0.00052565,0.0000188941,NULL,"Ar37","preceding"
1125,225,0.000098932,0.00000574226,NULL,"Ar36","preceding"
1126,226,0.00481366,0.0000940343,NULL,"Ar40","preceding"
1127,226,0.000111232,0.0000125559,NULL,"Ar39","preceding"
1128,226,0.0000571934,0.0000122183,NULL,"Ar38","preceding"
1129,226,0.000537704,0.0000156017,NULL,"Ar37","preceding"
1130,226,0.0000888109,0.0000074042,NULL,"Ar36","preceding"
1131,227,0.00486401,0.000120893,NULL,"Ar40","preceding"
1132,227,0.000142998,0.000011827,NULL,"Ar39","preceding"
1133,227,0.000103039,0.0000115475,NULL,"Ar38","preceding"
1134,227,0.000600701,0.0000567558,NULL,"Ar37","preceding"
1135,227,0.000106148,0.0000065617,NULL,"Ar36","preceding"
1136,228,0.00486401,0.000120893,NULL,"Ar40","preceding"
1137,228,0.000142998,0.000011827,NULL,"Ar39","preceding"
1138,228,0.000103039,0.0000115475,NULL,"Ar38","preceding"
1139,228,0.000600701,0.0000567558,NULL,"Ar37","preceding"
1140,228,0.000106148,0.0000065617,NULL,"Ar36","preceding"
1141,229,0.00529176,0.000124024,NULL,"Ar40","preceding"
1142,229,0.000161207,0.0000102514,NULL,"Ar39","preceding"
1143,229,0.0000814985,0.00000913452,NULL,"Ar38","preceding"
1144,229,0.000551708,0.0000194997,NULL,"Ar37","preceding"
1145,229,0.000108163,0.00000754352,NULL,"Ar36","preceding"
1146,230,0.00541474,0.000129298,NULL,"Ar40","preceding"
1147,230,0.00018578,0.0000138169,NULL,"Ar39","preceding"
1148,230,0.0000853557,0.0000083393,NULL,"Ar38","preceding"
1149,230,0.000587963,0.0000205934,NULL,"Ar37","preceding"
1150,230,0.000100152,0.00000701868,NULL,"Ar36","preceding"
1151,231,0.00477314,0.000106925,NULL,"Ar40","preceding"
1152,231,0.00014612,0.0000116627,NULL,"Ar39","preceding"
1153,231,0.0000518306,0.00000808791,NULL,"Ar38","preceding"
1154,231,0.000507973,0.0000144193,NULL,"Ar37","preceding"
1155,231,0.000091242,0.00000765755,NULL,"Ar36","preceding"
1156,232,0.00477314,0.000106925,NULL,"Ar40","preceding"
1157,232,0.00014612,0.0000116627,NULL,"Ar39","preceding"
1158,232,0.0000518306,0.00000808791,NULL,"Ar38","preceding"
1159,232,0.000507973,0.0000144193,NULL,"Ar37","preceding"
1160,232,0.000091242,0.00000765755,NULL,"Ar36","preceding"
1161,233,0.00462099,0.000101214,NULL,"Ar40","preceding"
1162,233,0.000167233,0.0000106024,NULL,"Ar39","preceding"
1163,233,0.00005156,0.0000130918,NULL,"Ar38","preceding"
1164,233,0.000562191,0.0000154741,NULL,"Ar37","preceding"
1165,233,0.0000942098,0.00000669144,NULL,"Ar36","preceding"
1166,234,0.00463782,0.0000931745,NULL,"Ar40","preceding"
1167,234,0.000120114,0.0000123955,NULL,"Ar39","preceding"
1168,234,0.0000592166,0.0000133144,NULL,"Ar38","preceding"
1169,234,0.000515352,0.000019114,NULL,"Ar37","preceding"
1170,234,0.000100178,0.00000754749,NULL,"Ar36","preceding"
1171,235,0.00463782,0.0000931745,NULL,"Ar40","preceding"
1172,235,0.000120114,0.0000123955,NULL,"Ar39","preceding"
1173,235,0.0000592166,0.0000133144,NULL,"Ar38","preceding"
1174,235,0.000515352,0.000019114,NULL,"Ar37","preceding"
1175,235,0.000100178,0.00000754749,NULL,"Ar36","preceding"
1176,236,0.00433851,0.0000926393,NULL,"Ar40","preceding"
1177,236,0.00016059,0.0000241811,NULL,"Ar39","preceding"
1178,236,0.0000762273,0.00000753969,NULL,"Ar38","preceding"
1179,236,0.000498736,0.0000176583,NULL,"Ar37","preceding"
1180,236,0.000101835,0.00000675679,NULL,"Ar36","preceding"
1181,237,0.00467082,0.000106916,NULL,"Ar40","preceding"
1182,237,0.0001486,0.0000103586,NULL,"Ar39","preceding"
1183,237,0.0000517685,0.00000905322,NULL,"Ar38","preceding"
1184,237,0.000549822,0.0000165155,NULL,"Ar37","preceding"
1185,237,0.00011241,0.00000551417,NULL,"Ar36","preceding"
1186,238,0.00491091,0.0000977683,NULL,"Ar40","preceding"
1187,238,0.000144032,0.0000125666,NULL,"Ar39","preceding"
1188,238,0.0000868493,0.0000134241,NULL,"Ar38","preceding"
1189,238,0.000557794,0.0000172895,NULL,"Ar37","preceding"
1190,238,0.000115328,0.0000197973,NULL,"Ar36","preceding"
1191,239,0.00491091,0.0000977683,NULL,"Ar40","preceding"
1192,239,0.000144032,0.0000125666,NULL,"Ar39","preceding"
1193,239,0.0000868493,0.0000134241,NULL,"Ar38","preceding"
1194,239,0.000557794,0.0000172895,NULL,"Ar37","preceding"
1195,239,0.000115328,0.0000197973,NULL,"Ar36","preceding"
1196,240,0.00456424,0.0000957027,NULL,"Ar40","preceding"
1197,240,0.000141343,0.0000109084,NULL,"Ar39","preceding"
1198,240,0.0000478869,0.0000106753,NULL,"Ar38","preceding"
1199,240,0.000413551,0.000095149,NULL,"Ar37","preceding"
1200,240,0.0000975067,0.00000690107,NULL,"Ar36","preceding"
1201,241,0.00538765,0.000144537,NULL,"Ar40","preceding"
1202,241,0.000165732,0.0000127742,NULL,"Ar39","preceding"
1203,241,0.0000607219,0.00000753988,NULL,"Ar38","preceding"
1204,241,0.000537949,0.0000221166,NULL,"Ar37","preceding"
1205,241,0.000164056,0.0000239203,NULL,"Ar36","preceding"
1206,242,0.00538765,0.000144537,NULL,"Ar40","preceding"
1207,242,0.000165732,0.0000127742,NULL,"Ar39","preceding"
1208,242,0.0000607219,0.00000753988,NULL,"Ar38","preceding"
1209,242,0.000537949,0.0000221166,NULL,"Ar37","preceding"
1210,242,0.000164056,0.0000239203,NULL,"Ar36","preceding"
1211,243,0.00472255,0.000119853,NULL,"Ar40","preceding"
1212,243,0.000136568,0.0000112047,NULL,"Ar39","preceding"
1213,243,0.0000526717,0.0000104496,NULL,"Ar38","preceding"
1214,243,0.000518126,0.0000202217,NULL,"Ar37","preceding"
1215,243,0.0000926568,0.00000652897,NULL,"Ar36","preceding"
1216,244,0.0056728,0.000117891,NULL,"Ar40","preceding"
1217,244,0.000187032,0.0000113822,NULL,"Ar39","preceding"
1218,244,0.0000621939,0.000010006,NULL,"Ar38","preceding"
1219,244,0.000482114,0.0000162478,NULL,"Ar37","preceding"
1220,244,0.000102701,0.00000770968,NULL,"Ar36","preceding"
1221,245,0.0056728,0.000117891,NULL,"Ar40","preceding"
1222,245,0.000187032,0.0000113822,NULL,"Ar39","preceding"
1223,245,0.0000621939,0.000010006,NULL,"Ar38","preceding"
1224,245,0.000482114,0.0000162478,NULL,"Ar37","preceding"
1225,245,0.000102701,0.00000770968,NULL,"Ar36","preceding"
1226,246,0.00440922,0.0000948641,NULL,"Ar40","preceding"
1227,246,0.000123675,0.00000945316,NULL,"Ar39","preceding"
1228,246,0.0000433622,0.00000756112,NULL,"Ar38","preceding"
1229,246,0.000437148,0.000018604,NULL,"Ar37","preceding"
1230,246,0.0000848045,0.00000667664,NULL,"Ar36","preceding"
1231,247,0.00440922,0.0000948641,NULL,"Ar40","preceding"
1232,247,0.000123675,0.00000945316,NULL,"Ar39","preceding"
1233,247,0.0000433622,0.00000756112,NULL,"Ar38","preceding"
1234,247,0.000437148,0.000018604,NULL,"Ar37","preceding"
1235,247,0.0000848045,0.00000667664,NULL,"Ar36","preceding"
1236,248,0.00440922,0.0000948641,NULL,"Ar40","preceding"
1237,248,0.000123675,0.00000945316,NULL,"Ar39","preceding"
1238,248,0.0000433622,0.00000756112,NULL,"Ar38","preceding"
1239,248,0.000437148,0.000018604,NULL,"Ar37","preceding"
1240,248,0.0000848045,0.00000667664,NULL,"Ar36","preceding"
1241,249,0.00648264,0.000270705,NULL,"Ar40","preceding"
1242,249,0.000194281,0.0000134446,NULL,"Ar39","preceding"
1243,249,0.0000575503,0.0000112754,NULL,"Ar38","preceding"
1244,249,0.000439234,0.0000145488,NULL,"Ar37","preceding"
1245,249,0.0000769408,0.00000646755,NULL,"Ar36","preceding"
1246,250,0.00648264,0.000270705,NULL,"Ar40","preceding"
1247,250,0.000194281,0.0000134446,NULL,"Ar39","preceding"
1248,250,0.0000575503,0.0000112754,NULL,"Ar38","preceding"
1249,250,0.000439234,0.0000145488,NULL,"Ar37","preceding"
1250,250,0.0000769408,0.00000646755,NULL,"Ar36","preceding"
1251,251,0.00648264,0.000270705,NULL,"Ar40","preceding"
1252,251,0.000194281,0.0000134446,NULL,"Ar39","preceding"
1253,251,0.0000575503,0.0000112754,NULL,"Ar38","preceding"
1254,251,0.000439234,0.0000145488,NULL,"Ar37","preceding"
1255,251,0.0000769408,0.00000646755,NULL,"Ar36","preceding"
1256,252,0.00648264,0.000270705,NULL,"Ar40","preceding"
1257,252,0.000194281,0.0000134446,NULL,"Ar39","preceding"
1258,252,0.0000575503,0.0000112754,NULL,"Ar38","preceding"
1259,252,0.000439234,0.0000145488,NULL,"Ar37","preceding"
1260,252,0.0000769408,0.00000646755,NULL,"Ar36","preceding"
1261,253,0.00486045,0.00011099,NULL,"Ar40","preceding"
1262,253,0.000126114,0.00000970903,NULL,"Ar39","preceding"
1263,253,0.0000447982,0.0000111333,NULL,"Ar38","preceding"
1264,253,0.000446499,0.0000148009,NULL,"Ar37","preceding"
1265,253,0.0000752585,0.0000049828,NULL,"Ar36","preceding"
1266,254,0.00504633,0.000124338,NULL,"Ar40","preceding"
1267,254,0.00011934,0.0000105414,NULL,"Ar39","preceding"
1268,254,0.0000541443,0.00000922361,NULL,"Ar38","preceding"
1269,254,0.000418804,0.0000128924,NULL,"Ar37","preceding"
1270,254,0.000089378,0.00000628342,NULL,"Ar36","preceding"
1271,255,0.00498998,0.000124946,NULL,"Ar40","preceding"
1272,255,0.000111817,0.0000108031,NULL,"Ar39","preceding"
1273,255,0.0000744142,0.00000900037,NULL,"Ar38","preceding"
1274,255,0.000432802,0.0000161929,NULL,"Ar37","preceding"
1275,255,0.000101171,0.0000066862,NULL,"Ar36","preceding"
1276,256,0.005704,0.000186967,NULL,"Ar40","preceding"
1277,256,0.000157095,0.0000111337,NULL,"Ar39","preceding"
1278,256,0.0000889121,0.00000862196,NULL,"Ar38","preceding"
1279,256,0.000449371,0.0000192172,NULL,"Ar37","preceding"
1280,256,0.000107864,0.0000060274,NULL,"Ar36","preceding"
1281,257,0.005704,0.000186967,NULL,"Ar40","preceding"
1282,257,0.000157095,0.0000111337,NULL,"Ar39","preceding"
1283,257,0.0000889121,0.00000862196,NULL,"Ar38","preceding"
1284,257,0.000449371,0.0000192172,NULL,"Ar37","preceding"
1285,257,0.000107864,0.0000060274,NULL,"Ar36","preceding"
1286,258,0.005704,0.000186967,NULL,"Ar40","preceding"
1287,258,0.000157095,0.0000111337,NULL,"Ar39","preceding"
1288,258,0.0000889121,0.00000862196,NULL,"Ar38","preceding"
1289,258,0.000449371,0.0000192172,NULL,"Ar37","preceding"
1290,258,0.000107864,0.0000060274,NULL,"Ar36","preceding"
1291,259,0.0065354,0.000178136,NULL,"Ar40","preceding"
1292,259,0.000158131,0.0000142465,NULL,"Ar39","preceding"
1293,259,0.0000564565,0.0000112185,NULL,"Ar38","preceding"
1294,259,0.000452387,0.0000186827,NULL,"Ar37","preceding"
1295,259,0.0000838859,0.00000571436,NULL,"Ar36","preceding"
1296,260,0.00535888,0.000123506,NULL,"Ar40","preceding"
1297,260,0.000125979,0.0000128436,NULL,"Ar39","preceding"
1298,260,0.0000583021,0.0000055646,NULL,"Ar38","preceding"
1299,260,0.000418382,0.0000105405,NULL,"Ar37","preceding"
1300,260,0.0000905876,0.00000622482,NULL,"Ar36","preceding"
1301,261,0.00535888,0.000123506,NULL,"Ar40","preceding"
1302,261,0.000125979,0.0000128436,NULL,"Ar39","preceding"
1303,261,0.0000583021,0.0000055646,NULL,"Ar38","preceding"
1304,261,0.000418382,0.0000105405,NULL,"Ar37","preceding"
1305,261,0.0000905876,0.00000622482,NULL,"Ar36","preceding"
1306,262,0.00535888,0.000123506,NULL,"Ar40","preceding"
1307,262,0.000125979,0.0000128436,NULL,"Ar39","preceding"
1308,262,0.0000583021,0.0000055646,NULL,"Ar38","preceding"
1309,262,0.000418382,0.0000105405,NULL,"Ar37","preceding"
1310,262,0.0000905876,0.00000622482,NULL,"Ar36","preceding"
1311,263,0.00521147,0.000160128,NULL,"Ar40","preceding"
1312,263,0.000151022,0.000011502,NULL,"Ar39","preceding"
1313,263,0.0000574039,0.0000076746,NULL,"Ar38","preceding"
1314,263,0.000436853,0.0000201124,NULL,"Ar37","preceding"
1315,263,0.0000581144,0.0000165371,NULL,"Ar36","preceding"
1316,264,0.00521147,0.000160128,NULL,"Ar40","preceding"
1317,264,0.000151022,0.000011502,NULL,"Ar39","preceding"
1318,264,0.0000574039,0.0000076746,NULL,"Ar38","preceding"
1319,264,0.000436853,0.0000201124,NULL,"Ar37","preceding"
1320,264,0.0000581144,0.0000165371,NULL,"Ar36","preceding"
1321,265,0.00525808,0.000167159,NULL,"Ar40","preceding"
1322,265,0.000118609,0.00000998792,NULL,"Ar39","preceding"
